Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DXXPT69Y,y-coordinates of outline points 70,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT6X,x-coordinates of outline points 7,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT6Y,y-coordinates of outline points 7,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT70X,x-coordinates of outline points 71,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT70Y,y-coordinates of outline points 71,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT71X,x-coordinates of outline points 72,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT71Y,y-coordinates of outline points 72,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT72X,x-coordinates of outline points 73,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT72Y,y-coordinates of outline points 73,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT73X,x-coordinates of outline points 74,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT73Y,y-coordinates of outline points 74,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT74X,x-coordinates of outline points 75,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT74Y,y-coordinates of outline points 75,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT75X,x-coordinates of outline points 76,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT75Y,y-coordinates of outline points 76,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT76X,x-coordinates of outline points 77,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT76Y,y-coordinates of outline points 77,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT77X,x-coordinates of outline points 78,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT77Y,y-coordinates of outline points 78,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT78X,x-coordinates of outline points 79,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT78Y,y-coordinates of outline points 79,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT79X,x-coordinates of outline points 80,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT79Y,y-coordinates of outline points 80,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT7X,x-coordinates of outline points 8,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT7Y,y-coordinates of outline points 8,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT80X,x-coordinates of outline points 81,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT80Y,y-coordinates of outline points 81,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT81X,x-coordinates of outline points 82,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT81Y,y-coordinates of outline points 82,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT82X,x-coordinates of outline points 83,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT82Y,y-coordinates of outline points 83,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT83X,x-coordinates of outline points 84,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT83Y,y-coordinates of outline points 84,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT84X,x-coordinates of outline points 85,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT84Y,y-coordinates of outline points 85,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT85X,x-coordinates of outline points 86,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT85Y,y-coordinates of outline points 86,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT86X,x-coordinates of outline points 87,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT86Y,y-coordinates of outline points 87,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT87X,x-coordinates of outline points 88,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT87Y,y-coordinates of outline points 88,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT88X,x-coordinates of outline points 89,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT88Y,y-coordinates of outline points 89,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT89X,x-coordinates of outline points 90,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT89Y,y-coordinates of outline points 90,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT8X,x-coordinates of outline points 9,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT8Y,y-coordinates of outline points 9,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT90X,x-coordinates of outline points 91,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT90Y,y-coordinates of outline points 91,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT91X,x-coordinates of outline points 92,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT91Y,y-coordinates of outline points 92,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT92X,x-coordinates of outline points 93,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT92Y,y-coordinates of outline points 93,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT93X,x-coordinates of outline points 94,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT93Y,y-coordinates of outline points 94,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT94X,x-coordinates of outline points 95,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT94Y,y-coordinates of outline points 95,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT9X,x-coordinates of outline points 10,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXPT9Y,y-coordinates of outline points 10,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSAX,x-coordinate of superior anterior point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSAY,y-coordinate of superior anterior point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSMX,x-coordinate of superior mid point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSMY,y-coordinate of superior mid point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSPX,x-coordinate of superior posterior point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSPY,y-coordinate of superior posterior point,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXSQSCR,Genant semi-quantitative score,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXWDGDE,Percentage of wedge deformity,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXXWDGRT,Amount of wedge,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
SEQN,Sequence number,DXXL2_H,Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology,2013,2014,Examination,None
DXDLSPST,IVA lateral spine scan status,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXANIDX,Num of the vertebra from 0 (T4) to 12 (L4),DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXANTEH,Anterior height of the vertebra,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXBICDE,Percentage of biconcave deformity,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXBICRT,Amount of biconcave,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXCRUDE,Percentage of UCSF crush deformity,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXCRURT,Amount of UCSF crush,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIAX,x-coordinate of inferior anterior point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIAY,y-coordinate of inferior anterior point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIMX,x-coordinate of inferior mid point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIMY,y-coordinate of inferior mid point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXINITX,x-coordinate used as center point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXINITY,y-coordinate used as center point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIPX,x-coordinate of inferior posterior point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXIPY,y-coordinate of inferior posterior point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXL3CC,L3 fracture invalidity code,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXLABEL,Label of the vertebra (T4 to L4),DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXMIDH,Middle height of the vertebra,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPOSTH,Posterior height of the vertebra,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0X,x-coordinate of first outline point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT0Y,y-coordinate of first outline point,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10X,x-coordinates of outline points 11,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT10Y,y-coordinates of outline points 11,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11X,x-coordinates of outline points 12,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT11Y,y-coordinates of outline points 12,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12X,x-coordinates of outline points 13,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT12Y,y-coordinates of outline points 13,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13X,x-coordinates of outline points 14,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT13Y,y-coordinates of outline points 14,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14X,x-coordinates of outline points 15,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT14Y,y-coordinates of outline points 15,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15X,x-coordinates of outline points 16,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT15Y,y-coordinates of outline points 16,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16X,x-coordinates of outline points 17,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT16Y,y-coordinates of outline points 17,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17X,x-coordinates of outline points 18,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT17Y,y-coordinates of outline points 18,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18X,x-coordinates of outline points 19,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT18Y,y-coordinates of outline points 19,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19X,x-coordinates of outline points 20,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT19Y,y-coordinates of outline points 20,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1X,x-coordinates of outline points 2,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT1Y,y-coordinates of outline points 2,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20X,x-coordinates of outline points 21,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT20Y,y-coordinates of outline points 21,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21X,x-coordinates of outline points 22,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT21Y,y-coordinates of outline points 22,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22X,x-coordinates of outline points 23,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT22Y,y-coordinates of outline points 23,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23X,x-coordinates of outline points 24,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT23Y,y-coordinates of outline points 24,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24X,x-coordinates of outline points 25,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT24Y,y-coordinates of outline points 25,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25X,x-coordinates of outline points 26,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT25Y,y-coordinates of outline points 26,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26X,x-coordinates of outline points 27,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT26Y,y-coordinates of outline points 27,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27X,x-coordinates of outline points 28,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT27Y,y-coordinates of outline points 28,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28X,x-coordinates of outline points 29,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT28Y,y-coordinates of outline points 29,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29X,x-coordinates of outline points 30,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT29Y,y-coordinates of outline points 30,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2X,x-coordinates of outline points 3,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT2Y,y-coordinates of outline points 3,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30X,x-coordinates of outline points 31,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT30Y,y-coordinates of outline points 31,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31X,x-coordinates of outline points 32,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT31Y,y-coordinates of outline points 32,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32X,x-coordinates of outline points 33,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT32Y,y-coordinates of outline points 33,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33X,x-coordinates of outline points 34,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT33Y,y-coordinates of outline points 34,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34X,x-coordinates of outline points 35,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT34Y,y-coordinates of outline points 35,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35X,x-coordinates of outline points 36,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT35Y,y-coordinates of outline points 36,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36X,x-coordinates of outline points 37,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT36Y,y-coordinates of outline points 37,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37X,x-coordinates of outline points 38,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT37Y,y-coordinates of outline points 38,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38X,x-coordinates of outline points 39,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT38Y,y-coordinates of outline points 39,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39X,x-coordinates of outline points 40,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT39Y,y-coordinates of outline points 40,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3X,x-coordinates of outline points 4,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT3Y,y-coordinates of outline points 4,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40X,x-coordinates of outline points 41,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT40Y,y-coordinates of outline points 41,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41X,x-coordinates of outline points 42,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT41Y,y-coordinates of outline points 42,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42X,x-coordinates of outline points 43,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT42Y,y-coordinates of outline points 43,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43X,x-coordinates of outline points 44,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT43Y,y-coordinates of outline points 44,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44X,x-coordinates of outline points 45,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT44Y,y-coordinates of outline points 45,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45X,x-coordinates of outline points 46,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT45Y,y-coordinates of outline points 46,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46X,x-coordinates of outline points 47,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT46Y,y-coordinates of outline points 47,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT47X,x-coordinates of outline points 48,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT47Y,y-coordinates of outline points 48,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT48X,x-coordinates of outline points 49,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT48Y,y-coordinates of outline points 49,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT49X,x-coordinates of outline points 50,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT49Y,y-coordinates of outline points 50,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT4X,x-coordinates of outline points 5,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT4Y,y-coordinates of outline points 5,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT50X,x-coordinates of outline points 51,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT50Y,y-coordinates of outline points 51,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT51X,x-coordinates of outline points 52,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT51Y,y-coordinates of outline points 52,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT52X,x-coordinates of outline points 53,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT52Y,y-coordinates of outline points 53,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT53X,x-coordinates of outline points 54,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT53Y,y-coordinates of outline points 54,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
DXXPT54X,x-coordinates of outline points 55,DXXL3_H,Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology,2013,2014,Examination,None
