Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
LBDBR4LC,"2,2',3,4,4'-Pentabromphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR5LC,"2,2',4,4',5-Pentabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR66C,"2,3',4,4'-Tetrabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR6LC,"2,2',4,4',6-Pentabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR7LC,"2,2',4,4',5,5'-Hexabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR8LC,"2,2',4,4',5,6'-Hexabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
LBDBR9LC,"2,2',3,4,4',5',6-Heptabromodiphenyl ether Comment Code",BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
RIAGENDR,Gender,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
RIANSMP,Number of samples in a pool,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
RIDAGGRP,Age group,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
RIDRETH3,Recode of reported race and Hispanic origin information,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
SAMPLEID,Pool identification number,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
WTBSMSMA,Adjust sum sampling weights in same pool,BFRPOL_H,Brominated Flame Retardants (BFRs) - Pooled Samples,2013,2014,Laboratory,None
SAMPLEID,Pool identification number,POOLTF_H,Pooled-Sample Technical Support File,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,POOLTF_H,Pooled-Sample Technical Support File,2013,2014,Laboratory,None
WTSB2YRA,Adjusted subsample weight for the individual participant in pooled sample,POOLTF_H,Pooled-Sample Technical Support File,2013,2014,Laboratory,None
LBCBHC,Beta-hexachlorocyclohexane (pg/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCBHCLA,Beta-hexachlorocyclohexane Lipid Adjusted (ng/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCHCB,Hexachlorobenzene (pg/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCHCBLA,Hexachlorobenzene Lipid Adjusted (ng/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCMIR,Mirex (pg/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCMIRLA,Mirex Lipid Adjusted (ng/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCOXY,Oxychlordane (pg/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCOXYLA,Oxychlordane Lipid Adjusted (ng/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCPDE,"p,p'-dichlorodiphenyltrichloroethene (pg/g)",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCPDELA,"p,p'-dichlorodiphenyltrichloroethene Lipid Adjusted (ng/g)",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCPDT,"p,p'-dichlorodiphenyltrichlorethane (pg/g)",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCPDTLA,"p,p'-dichlorodiphenyltrichlorethane Lipid Adjusted (ng/g)",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCTNA,trans-Nonachlor (pg/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBCTNALA,trans-Nonachlor Lipid Adjusted (ng/g),PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDBHCLC,Beta-hexachlorocyclohexane comment code,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDHCBLC,Hexachlorobenzene comment code,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDMIRLC,Mirex comment code,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDOXYLC,Oxychlordane comment code,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDPDELC,"p,p'-dichlorodiphenyltrichloroethene comment code",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDPDTLC,"p,p'-dichlorodiphenyltrichlorethane comment code",PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBDTNALC,trans-Nonachlor comment code,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
RIAGENDR,Gender,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
RIANSMP,Number of samples in a pool,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
RIDAGGRP,Age group,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
RIDRETH3,Recode of reported race and Hispanic origin information,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
SAMPLEID,Pool identification number,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
WTBSMSMA,Adjust sum sampling weights in same pool,PSTPOL_H,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,2013,2014,Laboratory,None
LBD10ALC,Decanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD3ALC,Propanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD4ALC,Butyraldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD5ALC,Pentanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD6ALC,Hexanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD7ALC,Heptanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD8ALC,Octanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD9ALC,Nonanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBDBZLC,Benzaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBDCRLC,Crotonaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBDI5ALC,Isopentanaldehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBDTLALC,o-Tolualdehyde Comment Code,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX10AL,Decanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX3AL,Propanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX4AL,Butyraldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX5AL,Pentanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX6AL,Hexanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX7AL,Heptanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX8AL,Octanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBX9AL,,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBXBZAL,Benzaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBXCRAL,Crotonaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBXI5AL,Isopentanaldehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBXTLAL,o-Tolualdehyde (ng/mL),ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
WTALD2YR,Two Year Aldehyde Subsample Weights,ALD_H,Aldehydes - Serum,2013,2014,Laboratory,None
LBD10ALC,Decanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD3ALC,Propanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD4ALC,Butyraldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD5ALC,Pentanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD6ALC,Hexanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD7ALC,Heptanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD8ALC,Octanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBD9ALC,Nonanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBDBZLC,Benzaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBDCRLC,Crotonaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBDI5ALC,Isopentanaldehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBDTLALC,o-Tolualdehyde Comment Code,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX10AL,Decanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX3AL,Propanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX4AL,Butyraldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX5AL,Pentanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX6AL,Hexanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX7AL,Heptanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX8AL,Octanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBX9AL,,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBXBZAL,Benzaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBXCRAL,Crotonaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBXI5AL,Isopentanaldehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBXTLAL,o-Tolualdehyde (ng/mL),ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
WTALDS2Y,Two Year Aldehyde Smoking Weights,ALDS_H,Aldehydes - Serum - Special Sample,2013,2014,Laboratory,None
LBDRFO,RBC folate (ng/mL),FOLATE_H,Folate - RBC,2013,2014,Laboratory,None
LBDRFOSI,LBDRFOSI= {WBF-[LBDFOTSI * (1.0 - LBXHCT/100)]}/(LBXHCT/100),FOLATE_H,Folate - RBC,2013,2014,Laboratory,None
SEQN,Respondent sequence number,FOLATE_H,Folate - RBC,2013,2014,Laboratory,None
LBDFOT,Serum total folate (ng/mL),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDFOTSI,Serum total folate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF1LC,5-Methyl-tetrahydrofolate comment code,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF2LC,Folic acid comment code,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF3LC,5-Formyl-tetrahydrofolate comment code,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF4LC,Tetrahydrofolate comment code,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF5LC,"5,10-Methenyl-tetrahydrofolate comment code",FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBDSF6LC,Mefox oxidation product comment code,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF1SI,5-Methyl-tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF2SI,Folic acid (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF3SI,5-Formyl-tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF4SI,Tetrahydrofolate (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF5SI,"5,10-Methenyl-tetrahydrofolate (nmol/L)",FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
LBXSF6SI,Mefox oxidation product (nmol/L),FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
SEQN,Respondent sequence number,FOLFMS_H,Folate Forms - Total & Individual - Serum,2013,2014,Laboratory,None
SEQN,Respondent Sequence Number,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URDMEALC,N-Nitrosoethylmethylamine (NMEA) Comment Code,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URDMORLC,N­-Nitrosomorpholine (NMOR) Comment Code,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URDNDELC,N-Nitrosodiethylamine (NDEA) Comment Code,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URDPIPLC,N-Nitrosopiperidine (NPIP) Comment Code,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URDPYRLC,N-Nitrosopyrrolidine (NPYR) Comment Code,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URXNDEA,N-Nitrosodiethylamine (NDEA) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URXNMEA,N-Nitrosoethylmethylamine (NMEA) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URXNMOR,N­-Nitrosomorpholine (NMOR) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URXNPIP,N-Nitrosopiperidine (NPIP) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
URXNPYR,N-Nitrosopyrrolidine (NPYR) (ng/L),VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
WTSA2YR,Subsample A Weights,VNA_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine,2013,2014,Laboratory,None
SEQN,Respondent sequence number,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URDMEALC,N-Nitrosoethylmethylamine (NMEA) Comment Code,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URDMORLC,N-Nitrosomorpholine (NMOR) Comment Code,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URDNDELC,N-Nitrosodiethylamine (NDEA) Comment Code,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URDPIPLC,N-Nitrosopiperidine (NPIP) Comment Code,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URDPYRLC,N-Nitrosopyrrolidine (NPYR) Comment Code,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URXNDEA,N-Nitrosodiethylamine (NDEA) (ng/L),VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URXNMEA,N-Nitrosoethylmethylamine (NMEA) (ng/L),VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URXNMOR,N-Nitrosomorpholine (NMOR) (ng/L),VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URXNPIP,N-Nitrosopiperidine (NPIP) (ng/L),VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
URXNPYR,N-Nitrosopyrrolidine (NPYR) (ng/L),VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
WTFSM,Two-Year Smoking Weights,VNAS_H,Volatile N-Nitrosamine Compounds (VNAs) - Urine - Special Sample,2013,2014,Laboratory,None
SEQN,Respondent sequence number.,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSBFOA,Branched isomers of perfluorooctanoate (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSBFOAL,Branched isomers of perfluorooctanoate (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSCLPF,9-chlorohexadecafluoro-3-oxanonane-1-sulfonate (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSCLPFL,9-chlorohexadecafluoro-3-oxanonane-1-sulfonate (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSDONA,"Adona (ammonium salt of 4,8-dioxa-3H-perfluorononanoate) (ng/mL)",SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSDONAL,"Adona (ammonium salt of 4,8-dioxa-3H-perfluorononanoate) (ng/mL) Comment code",SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSFHPS,Perfluoroheptane sulfonic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSFHPSL,Perfluoroheptane sulfonic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSFPEA,Perfluoropentanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSFPEAL,Perfluoropentanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSGENX,GenX(HFPO-DA propanoateammonium salt of heptafluoropropoxy)-propanoate)(ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSGENXL,GenX(HFPO-DA propanoateammonium salt of heptafluoropropoxy)-propanoate) Cmt code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSMFOS,Monomethyl branched isomers of PFOS (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSMFOSL,Monomethyl branched isomers of PFOS (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSNFOA,Linear perfluorooctanoate (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSNFOAL,Linear perfluorooctanoate (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSNFOS,Linear perfluorooctane sulfonate (PFOS) (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSNFOSL,Linear perfluorooctane sulfonate (PFOS) (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFBA,Perflurobutanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFBAL,Perflurobutanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFBS,Perfluorobutane sulfonic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFBSL,Perfluorobutane sulfonic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFDE,Pefluorodecanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFDEL,Pefluorodecanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHA,Perfluorohexanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHAL,Perfluoropentanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHP,Perfluoroheptanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHPL,Perfluoroheptanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHS,Perfluorohexane sulfonic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFHSL,Perfluoroheptane sulfonic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFNA,Perfluorononanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFNAL,Perfluorononanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFUA,Perfluoroundecanoic acid (ng/mL),SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SSPFUAL,Perfluoroundecanoic acid (ng/mL) Comment code,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
WTSSBH2Y,Surplus specimen 2 year weights B for 2013-2014,SSPFSU_H,Perfluoroalkyl and Polyfluoroalkyl Substances,2013,2014,Laboratory,None
SEQN,DUMMY,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1CR,"Creatinine, Urine 1st Collection (mg/dL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1DAZ,"Daidzein, Urine 1st collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1DMA,"o-Desmethylangolensin, Urine 1st Collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1EQU,"Equol, Urine 1st Collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1ETD,"Enterodiol, Urine 1st Collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1ETL,"Enterolactone, Urine 1st Collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1GNS,"Genistein, Urine 1st Collection (ng/mL)",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
UR1UCSTS,Urine collection status,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDDA1LC,"Daidzein, Urine 1st Comment Code",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDDM1LC,"o-Desmethylangolensin, Urine 1st Comment Code",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDEL1LC,"Enterolactone, Urine 1st Collection Comment Code",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDEQ1LC,"Equol, Urine 1st Collection Comment Code",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDET1LC,"Enterodiol, Urine 1st Collection Comment",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URDGN1LC,"Genistein, Urine 1st Collection Comment Code",U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
URID,Urine sequence number,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VPSU,Variance PSU,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VPSUBRR,Variance PSU for BRR,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VSTRA,Variance stratum,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
VSTRABRR,Variance stratum for BRR,U1PT_H_R,Phytoestrogen- 24-Hour Urine - First Collection,2014,2014,Laboratory,RDC Only
